Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,12,N(+5)+Na(+1),4.9292,1.3,2.25667e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,13,N(+5)+Na(+1),5.1681,1.3,2.35345e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,14,N(+5)+Na(+1),5.8319,1.3,2.43591e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,15,N(+5)+Na(+1),6.0885,1.3,2.43604e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,16,N(+5)+Na(+1),6.1327,1.3,2.41913e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,17,N(+5)+Na(+1),6.2655,1.3,2.39745e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,18,N(+5)+Na(+1),6.4425,1.3,2.4048e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,19,N(+5)+Na(+1),6.4867,1.3,2.39272e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,20,N(+5)+Na(+1),6.5398,1.3,2.38792e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,21,N(+5)+Na(+1),6.6018,1.3,2.48219e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,22,N(+5)+Na(+1),6.6106,1.3,2.43385e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,23,N(+5)+Na(+1),6.8053,1.3,2.36873e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,24,N(+5)+Na(+1),6.9292,1.3,2.30596e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,25,N(+5)+Na(+1),7.2478,1.3,2.2602e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,26,N(+5)+Na(+1),7.4513,1.3,2.19265e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,27,N(+5)+Na(+1),7.531,1.3,2.24344e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,28,N(+5)+Na(+1),7.6106,1.3,1.89311e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,29,N(+5)+Na(+1),7.8938,1.3,1.81837e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,30,N(+5)+Na(+1),7.9204,1.3,1.50185e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,31,N(+5)+Na(+1),8.1504,1.3,1.20236e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,32,N(+5)+Na(+1),8.177,1.3,6.97392e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,33,N(+5)+Na(+1),8.4336,1.3,2.11876e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,34,N(+5)+Na(+1),8.6991,1.3,2.79643e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,35,N(+5)+Na(+1),8.7168,1.3,6.7032e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8ba,36,N(+5)+Na(+1),8.9292,1.3,3.332e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,1,N(+5)+Na(+1),1.9027,1.3,2.10944e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,2,N(+5)+Na(+1),1.9204,1.3,-1.751e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,3,N(+5)+Na(+1),2.1858,1.3,5.57436e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,4,N(+5)+Na(+1),2.5133,1.3,-2.74186e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,5,N(+5)+Na(+1),2.7611,1.3,4.3775e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,6,N(+5)+Na(+1),2.9823,1.3,4.3878e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,7,N(+5)+Na(+1),3.3097,1.3,1.2121e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,8,N(+5)+Na(+1),3.6283,1.3,1.21334e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,9,N(+5)+Na(+1),3.9646,1.3,2.35231e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,10,N(+5)+Na(+1),4.2212,1.3,4.22238e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,11,N(+5)+Na(+1),4.2301,1.3,4.30375e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,12,N(+5)+Na(+1),5.2655,1.3,1.37954e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,13,N(+5)+Na(+1),5.531,1.3,1.62141e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,14,N(+5)+Na(+1),5.5398,1.3,1.59702e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,15,N(+5)+Na(+1),5.7788,1.3,1.5504e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,16,N(+5)+Na(+1),5.7876,1.3,1.65402e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,17,N(+5)+Na(+1),5.8053,1.3,1.60324e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,18,N(+5)+Na(+1),5.9381,1.3,1.69876e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,19,N(+5)+Na(+1),6.0088,1.3,1.60738e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,20,N(+5)+Na(+1),6.0531,1.3,1.77397e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,21,N(+5)+Na(+1),6.1504,1.3,1.61759e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,22,N(+5)+Na(+1),6.2478,1.3,1.68873e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,23,N(+5)+Na(+1),6.3894,1.3,1.60346e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,24,N(+5)+Na(+1),6.6195,1.3,1.62998e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,25,N(+5)+Na(+1),6.6283,1.3,1.66248e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,26,N(+5)+Na(+1),6.8584,1.3,1.4899e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,27,N(+5)+Na(+1),7.0619,1.3,1.18726e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,28,N(+5)+Na(+1),7.0708,1.3,1.12429e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,29,N(+5)+Na(+1),7.1327,1.3,1.35591e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,30,N(+5)+Na(+1),7.1416,1.3,1.31733e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,31,N(+5)+Na(+1),7.4513,1.3,1.06554e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,32,N(+5)+Na(+1),7.6018,1.3,4.37832e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,33,N(+5)+Na(+1),7.6106,1.3,4.17521e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,34,N(+5)+Na(+1),7.8761,1.3,1.27123e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,35,N(+5)+Na(+1),8.2301,1.3,-9.21438e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bb,36,N(+5)+Na(+1),8.6195,1.3,-1.16369e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,1,N(+5)+Na(+1),1.9513,1.3,4.956e-10,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,2,N(+5)+Na(+1),2.1858,1.3,2.058e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,3,N(+5)+Na(+1),2.4336,1.3,1.239e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,4,N(+5)+Na(+1),2.708,1.3,-1.0269e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,5,N(+5)+Na(+1),2.9469,1.3,-1.1214e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,6,N(+5)+Na(+1),3.2124,1.3,9.618e-10,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,7,N(+5)+Na(+1),3.4867,1.3,5.943e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,8,N(+5)+Na(+1),3.7655,1.3,3.3663e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,9,N(+5)+Na(+1),4.0044,1.3,3.3768e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,10,N(+5)+Na(+1),4.3142,1.3,7.4277e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,11,N(+5)+Na(+1),4.6239,1.3,1.92444e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,12,N(+5)+Na(+1),4.6372,1.3,1.9971e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,13,N(+5)+Na(+1),4.9204,1.3,3.08553e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,14,N(+5)+Na(+1),5.2655,1.3,6.69039e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,15,N(+5)+Na(+1),5.4071,1.3,4.20588e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,16,N(+5)+Na(+1),5.7345,1.3,7.62426e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,17,N(+5)+Na(+1),5.7434,1.3,6.31974e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,18,N(+5)+Na(+1),5.8319,1.3,6.13368e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,19,N(+5)+Na(+1),5.9912,1.3,6.92118e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,20,N(+5)+Na(+1),6.1858,1.3,9.0552e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,21,N(+5)+Na(+1),6.3717,1.3,7.15071e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,22,N(+5)+Na(+1),6.5133,1.3,8.60097e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,23,N(+5)+Na(+1),6.531,1.3,7.8141e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,24,N(+5)+Na(+1),6.708,1.3,7.40061e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,25,N(+5)+Na(+1),6.9823,1.3,6.61479e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,26,N(+5)+Na(+1),7.0,1.3,7.77462e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,27,N(+5)+Na(+1),7.2478,1.3,5.24895e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,28,N(+5)+Na(+1),7.6018,1.3,3.48999e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,29,N(+5)+Na(+1),7.6106,1.3,2.4339e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,30,N(+5)+Na(+1),7.7788,1.3,1.70982e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,31,N(+5)+Na(+1),8.0531,1.3,8.4105e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,32,N(+5)+Na(+1),8.3628,1.3,-4.83e-10,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,33,N(+5)+Na(+1),8.6018,1.3,4.4982e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,34,N(+5)+Na(+1),8.9115,1.3,-2.3226e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f8bc,35,N(+5)+Na(+1),8.9204,1.3,5.775e-10,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,1,N(+5)+Na(+1),1.8418,1.3,6.88824e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,2,N(+5)+Na(+1),2.0993,1.3,5.94864e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,3,N(+5)+Na(+1),2.365,1.3,2.65464e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,4,N(+5)+Na(+1),2.6383,1.3,6.76512e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,5,N(+5)+Na(+1),2.9602,1.3,4.83408e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,6,N(+5)+Na(+1),3.3383,1.3,4.9356e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,7,N(+5)+Na(+1),3.9329,1.3,1.51891e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,8,N(+5)+Na(+1),4.0446,1.3,2.76674e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,9,N(+5)+Na(+1),4.2936,1.3,3.27823e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,10,N(+5)+Na(+1),4.9504,1.3,7.23233e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,11,N(+5)+Na(+1),5.661,1.3,1.44515e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,12,N(+5)+Na(+1),5.9495,1.3,1.60069e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,13,N(+5)+Na(+1),6.0383,1.3,1.55382e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,14,N(+5)+Na(+1),6.3439,1.3,1.56475e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,15,N(+5)+Na(+1),6.3602,1.3,1.53788e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,16,N(+5)+Na(+1),6.3933,1.3,1.4202e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,17,N(+5)+Na(+1),6.4968,1.3,1.55842e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,18,N(+5)+Na(+1),6.5625,1.3,1.39037e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,19,N(+5)+Na(+1),6.578,1.3,1.46781e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,20,N(+5)+Na(+1),6.9095,1.3,1.23654e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,21,N(+5)+Na(+1),7.2646,1.3,1.09618e-06,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,22,N(+5)+Na(+1),7.4123,1.3,7.06298e-07,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,23,N(+5)+Na(+1),7.8996,1.3,8.51904e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,24,N(+5)+Na(+1),8.1658,1.3,-1.50336e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,25,N(+5)+Na(+1),8.455,1.3,4.63104e-08,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,26,N(+5)+Na(+1),8.6886,1.3,9.936e-09,,2.31
montmorillonite,,U(+6),ptbp98,ptbp98_f14,27,N(+5)+Na(+1),8.994,1.3,5.11272e-08,,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,1,N(+5)+Na(+1),1.6676,1.3,2.1987e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,2,N(+5)+Na(+1),1.8979,1.3,2.35942e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,3,N(+5)+Na(+1),2.1562,1.3,2.88475e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,4,N(+5)+Na(+1),2.4438,1.3,3.24774e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,5,N(+5)+Na(+1),2.8588,1.3,4.90693e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,6,N(+5)+Na(+1),3.044,1.3,6.08117e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,7,N(+5)+Na(+1),3.2447,1.3,6.68786e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,8,N(+5)+Na(+1),3.6854,1.3,1.00491e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,9,N(+5)+Na(+1),4.0805,1.3,1.48292e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,10,N(+5)+Na(+1),4.2516,1.3,1.58414e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,11,N(+5)+Na(+1),4.6606,1.3,2.0824e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,12,N(+5)+Na(+1),4.96,1.3,2.2646e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,13,N(+5)+Na(+1),5.2466,1.3,2.35764e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,14,N(+5)+Na(+1),5.8791,1.3,2.44237e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,15,N(+5)+Na(+1),6.124,1.3,2.44627e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,16,N(+5)+Na(+1),6.6282,1.3,2.45002e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,17,N(+5)+Na(+1),6.6423,1.3,2.47028e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,18,N(+5)+Na(+1),6.962,1.3,2.31607e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,19,N(+5)+Na(+1),7.2078,1.3,2.26729e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,20,N(+5)+Na(+1),7.6116,1.3,2.25083e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,21,N(+5)+Na(+1),7.4686,1.3,2.18607e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,22,N(+5)+Na(+1),7.6465,1.3,1.89821e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,23,N(+5)+Na(+1),7.9364,1.3,1.80886e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,24,N(+5)+Na(+1),7.9564,1.3,1.49272e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,25,N(+5)+Na(+1),8.1777,1.3,1.20078e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,26,N(+5)+Na(+1),8.2013,1.3,6.77932e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,27,N(+5)+Na(+1),8.6987,1.3,2.52073e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,28,N(+5)+Na(+1),8.4548,1.3,1.91428e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,29,N(+5)+Na(+1),8.7165,1.3,6.1571e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2a,30,N(+5)+Na(+1),8.9908,1.3,2.89835e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,1,N(+5)+Na(+1),1.8933,1.3,-1.28729e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,2,N(+5)+Na(+1),2.1665,1.3,5.50308e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,3,N(+5)+Na(+1),2.5005,1.3,-2.33892e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,4,N(+5)+Na(+1),2.7449,1.3,3.43217e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,5,N(+5)+Na(+1),2.9906,1.3,3.4196e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,6,N(+5)+Na(+1),3.2923,1.3,1.19097e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,7,N(+5)+Na(+1),3.5669,1.3,1.15554e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,8,N(+5)+Na(+1),3.9691,1.3,2.2762e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,9,N(+5)+Na(+1),4.1965,1.3,4.14622e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,10,N(+5)+Na(+1),5.2744,1.3,1.38028e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,11,N(+5)+Na(+1),5.5446,1.3,1.59108e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,12,N(+5)+Na(+1),5.8479,1.3,1.59772e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,13,N(+5)+Na(+1),5.9472,1.3,1.68613e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,14,N(+5)+Na(+1),6.0898,1.3,1.77451e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,15,N(+5)+Na(+1),6.3085,1.3,1.68254e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,16,N(+5)+Na(+1),6.627,1.3,1.65516e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,17,N(+5)+Na(+1),6.8904,1.3,1.49853e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,18,N(+5)+Na(+1),6.8937,1.3,1.34543e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,19,N(+5)+Na(+1),7.1547,1.3,1.30107e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,20,N(+5)+Na(+1),7.056,1.3,1.18205e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,21,N(+5)+Na(+1),7.5067,1.3,1.05594e-07,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,22,N(+5)+Na(+1),7.4937,1.3,9.84499e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,23,N(+5)+Na(+1),7.6359,1.3,4.09464e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,24,N(+5)+Na(+1),7.8879,1.3,1.06545e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,25,N(+5)+Na(+1),8.2247,1.3,-1.04561e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,26,N(+5)+Na(+1),8.615,1.3,-1.08162e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2b,27,N(+5)+Na(+1),8.8585,1.3,-6.2212e-10,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,1,N(+5)+Na(+1),1.9358,1.3,2.21718e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,2,N(+5)+Na(+1),2.1665,1.3,4.24074e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,3,N(+5)+Na(+1),2.3837,1.3,2.47695e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,4,N(+5)+Na(+1),2.717,1.3,-6.8712e-10,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,5,N(+5)+Na(+1),2.9623,1.3,6.4449e-10,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,6,N(+5)+Na(+1),3.2073,1.3,3.00993e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,7,N(+5)+Na(+1),3.4667,1.3,5.37264e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,8,N(+5)+Na(+1),3.7127,1.3,4.2924e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,9,N(+5)+Na(+1),4.0019,1.3,3.54837e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,10,N(+5)+Na(+1),4.3474,1.3,8.30655e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,11,N(+5)+Na(+1),4.6621,1.3,1.99616e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,12,N(+5)+Na(+1),4.9628,1.3,3.02406e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,13,N(+5)+Na(+1),5.4364,1.3,4.22102e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,14,N(+5)+Na(+1),5.2721,1.3,6.15359e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,15,N(+5)+Na(+1),5.4161,1.3,6.32312e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,16,N(+5)+Na(+1),5.7595,1.3,7.59144e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,17,N(+5)+Na(+1),5.8645,1.3,6.17681e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,18,N(+5)+Na(+1),6.218,1.3,8.99537e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,19,N(+5)+Na(+1),6.5375,1.3,8.43805e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,20,N(+5)+Na(+1),6.7311,1.3,6.33266e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,21,N(+5)+Na(+1),7.0483,1.3,6.60227e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,22,N(+5)+Na(+1),7.0164,1.3,7.70542e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,23,N(+5)+Na(+1),7.2625,1.3,7.5285e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,24,N(+5)+Na(+1),7.2978,1.3,5.21938e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,25,N(+5)+Na(+1),7.6493,1.3,3.52445e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,26,N(+5)+Na(+1),7.6235,1.3,2.38793e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,27,N(+5)+Na(+1),7.7841,1.3,1.79918e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,28,N(+5)+Na(+1),8.1045,1.3,8.97288e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,29,N(+5)+Na(+1),8.3961,1.3,-3.8514e-10,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,30,N(+5)+Na(+1),8.6691,1.3,5.07591e-09,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2c,31,N(+5)+Na(+1),8.9162,1.3,-1.3923e-10,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2d,1,N(+5)+Na(+1),1.8348,1.3,7.16753e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2d,2,N(+5)+Na(+1),2.1238,1.3,6.44328e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2d,3,N(+5)+Na(+1),2.3987,1.3,2.53044e-08,25.0,2.31
montmorillonite,,U(+6),pt97,pt97_f2d,4,N(+5)+Na(+1),2.6296,1.3,6.77074e-08,25.0,2.31
